Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
18,Mike Mccully,Sr,P,4,4,4,4,11.65,17.0,0,30,23,22,9,14,0,95,79,9,1,0,1,1,5,0,0,0,0,2,340,13,22,0,3,0,5,0,2022
32,Brendan Quigley,Sr,P,4,0,4,0,40.50,2.0,0,7,9,9,8,1,0,21,12,3,0,0,1,2,1,0,7,7,0,0,79,3,1,0,0,0,0,0,2022
27,Matt Kahn,So,P,3,0,3,0,27.00,2.1,0,2,7,7,7,1,0,18,9,1,0,0,0,0,2,0,1,1,0,0,73,2,4,0,1,0,0,0,2022
34,Carter Knapek,Sr,P,2,0,2,0,32.40,1.2,0,5,6,6,4,1,0,14,9,0,0,0,1,0,0,0,0,0,1,0,62,2,2,0,0,0,0,0,2022
33,Brooks Knapek,Sr,P,1,1,1,1,63.00,1.0,0,4,8,7,4,1,0,12,8,1,0,1,0,0,0,0,0,0,0,0,43,0,2,0,1,0,0,0,2022
25,Grant Wood,Fr,P,7,0,7,0,1.46,12.1,0,9,4,2,6,17,0,55,47,2,0,0,2,3,2,0,4,2,0,0,197,11,9,0,0,3,7,0,2022
19,Eli Runyan,Fr,UT,6,0,4,0,0.00,4.2,0,0,0,0,1,6,0,15,13,0,0,0,0,0,1,0,2,0,0,0,64,5,2,0,0,0,2,0,2022
30,Jackson Boyd,Jr,P,6,0,6,0,2.08,13.0,0,6,3,3,2,13,0,48,42,1,0,0,1,0,3,0,1,0,1,0,180,11,13,0,0,3,5,0,2022
45,Tyler Lehrmann,Jr,P,5,2,5,2,2.55,17.2,0,12,7,5,9,11,0,73,62,0,0,0,1,1,2,0,0,0,0,0,289,15,23,1,0,0,2,0,2022
11,Jojo Booker,Sr,P,5,5,5,5,3.28,24.2,0,17,12,9,4,17,0,96,88,5,0,0,2,0,3,0,0,0,0,1,347,35,18,2,0,0,2,0,2022
17,Miles Smith,Sr,P,5,5,5,5,1.86,29.0,0,14,8,6,7,30,0,116,101,1,0,0,0,2,7,0,0,0,1,0,445,25,29,4,0,0,11,0,2022
44,Matt Boswell,Jr,P,5,5,5,5,3.67,27.0,0,21,11,11,6,38,0,111,101,3,2,0,2,0,3,0,0,0,1,0,434,22,18,3,1,0,13,0,2022
24,Zach Harlan,Jr,P,4,0,4,0,5.40,5.0,0,6,3,3,2,5,0,22,20,1,0,0,0,0,0,1,0,0,0,0,73,8,1,1,0,0,2,0,2022
43,Eric Lin,Fr,P,4,0,4,0,2.25,8.0,0,5,2,2,7,7,0,34,27,0,0,1,0,0,0,0,2,0,0,0,135,3,12,1,0,0,1,0,2022
46,Eli Copenhaver,Fr,P,3,0,3,0,13.50,1.1,0,2,2,2,0,0,0,7,6,0,0,0,1,1,1,0,2,0,0,0,26,2,2,0,0,1,0,0,2022
35,Collin Brougham,Jr,P,3,0,3,0,0.00,3.1,0,1,1,0,3,2,0,14,10,1,0,0,0,1,0,1,2,2,1,0,49,5,2,1,0,0,0,0,2022
38,Austin Mills,Fr,P,3,0,3,0,0.00,2.1,0,2,0,0,2,3,0,11,9,0,0,0,0,0,0,0,1,0,0,0,49,3,1,0,0,0,1,0,2022
21,Jeremy Lee,So,P,3,1,3,1,1.12,8.0,0,8,2,1,3,5,0,33,30,0,0,0,0,0,0,0,0,0,0,0,111,8,7,1,0,0,1,0,2022
33,Walker Johnson,Jr,P,3,0,3,0,6.14,7.1,0,8,7,5,5,11,0,35,29,1,0,0,2,0,0,0,3,3,0,1,141,7,3,1,2,0,2,0,2022
40,Seth  Carter,Fr,P,2,0,2,0,0.00,2.0,0,1,0,0,2,2,0,8,6,0,0,0,0,1,0,0,0,0,0,0,32,3,0,0,0,0,0,0,2022
27,Brock Hill,Fr,P,1,0,1,0,0.00,1.0,0,2,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,2022
39,Jake Glenn,Fr,P,1,0,1,0,0.00,0.1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2022
7,Michael Braswell,Fr,SS,19,19,5,0,0.00,4.1,0,4,0,0,0,9,0,17,17,0,0,1,0,0,0,0,3,1,0,0,61,2,2,1,0,3,6,0,2022
12,Josiah Sightler,Sr,1B,16,16,1,1,13.50,2.2,0,6,5,4,0,3,0,14,14,1,0,0,0,0,0,0,0,0,0,0,48,3,1,0,0,0,0,1,2022
2,Jalen Vasquez,So,SS,10,0,2,0,0.00,1.2,0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,3,0,0,0,20,0,3,0,0,0,0,0,2022
38,Aidan Hunter,Fr,P,8,1,8,1,4.42,18.1,0,21,11,9,2,13,0,79,73,1,0,0,1,0,3,0,3,0,1,0,237,25,12,3,2,0,3,0,2022
36,Cade Austin,Fr,P,8,2,8,2,4.08,17.2,0,18,11,8,9,18,0,80,69,4,0,0,2,3,1,0,5,3,1,0,258,15,19,1,0,0,7,0,2022
16,John Gilreath,Sr,P,8,1,8,1,3.86,11.2,0,10,6,5,6,12,0,53,43,3,0,0,1,2,2,1,4,1,1,1,133,11,10,0,1,0,2,0,2022
40,Wesley Sweatt,Sr,P,7,1,7,1,6.57,12.1,0,12,10,9,4,10,0,53,49,2,1,0,2,0,0,0,3,1,0,0,181,9,18,1,0,1,4,0,2022
44,Parker Coyne,Sr,P,7,0,7,0,5.14,7.0,0,3,4,4,7,15,0,32,23,0,0,0,1,2,0,1,4,1,0,2,109,1,6,0,0,0,3,0,2022
33,Noah Hall,Jr,P,6,3,6,3,8.55,20.0,0,31,19,19,11,23,0,102,89,1,1,0,5,4,1,1,0,0,0,1,336,19,17,0,3,0,8,0,2022
29,Matthew Becker,Fr,P,6,2,6,2,2.65,17.0,0,9,6,5,8,30,0,69,58,1,0,0,3,1,0,1,0,0,3,0,265,10,11,1,1,0,12,0,2022
24,Michael Esposito,Jr,P,6,0,6,0,8.31,4.1,0,6,4,4,7,6,0,26,19,3,0,0,0,2,0,0,3,3,0,0,91,3,4,0,0,0,2,0,2022
32,Will Sanders,So,P,5,5,5,5,3.64,29.2,0,28,12,12,11,32,0,129,114,5,2,1,6,0,2,2,0,0,2,0,471,30,25,3,1,0,5,1,2022
45,Cj Weins,Sr,P,5,1,5,1,11.37,6.1,0,3,8,8,8,10,0,32,21,0,0,0,2,1,2,0,0,0,0,1,129,4,5,0,0,0,4,0,2022
37,Cam Tringali,Sr,P,4,0,4,0,18.00,3.0,0,4,7,6,5,3,0,22,14,0,0,0,2,3,3,0,0,0,0,0,81,4,2,0,0,0,0,0,2022
34,James Hicks,Jr,P,2,2,2,2,5.14,7.0,0,10,4,4,1,7,0,32,29,1,0,0,0,0,1,0,0,0,1,0,114,9,4,0,1,0,4,0,2022
18,Noah Sullivan,Fr,UT,20,20,3,0,4.26,6.1,0,6,3,3,0,7,0,25,24,1,0,0,1,1,1,0,2,0,0,0,103,6,6,3,0,0,2,0,2022
25,Chase Matheny,Jr,OF,11,1,6,0,2.45,7.1,0,10,2,2,5,5,0,34,29,2,0,0,0,0,0,0,8,3,0,0,119,7,7,0,0,1,2,0,2022
35,Kevin Davis,Sr,P,10,0,10,0,3.29,13.2,0,9,7,5,14,20,0,64,47,0,0,0,1,2,2,0,10,2,1,0,165,7,13,1,2,4,7,0,2022
26,Christian Williams,Fr,P,7,0,7,0,2.25,8.0,0,9,3,2,4,10,0,37,33,2,0,0,1,2,0,0,7,5,0,0,114,4,10,0,1,0,3,0,2022
10,Austin Morgan,Sr,P,6,6,6,6,7.59,21.1,0,29,18,18,13,23,0,106,89,4,1,0,2,2,1,0,0,0,1,2,400,17,23,2,1,0,6,0,2022
47,Derek Sivec,Jr,P,6,0,6,0,3.00,15.0,0,9,5,5,7,17,0,61,51,3,0,0,0,1,2,1,5,1,1,0,225,9,16,2,1,0,8,1,2022
12,Trey Miller,So,P,6,3,6,3,3.91,25.1,0,24,14,11,11,12,0,109,96,2,1,0,2,3,1,0,1,0,1,0,282,35,23,1,1,1,5,2,2022
15,Jacob Curry,Sr,P,5,5,5,5,5.47,24.2,0,36,22,15,7,13,0,118,105,10,2,0,2,0,2,0,0,0,1,3,303,18,38,1,0,0,6,2,2022
28,Al Holguin,Fr,UT,5,0,3,0,0.00,7.0,0,2,0,0,0,11,0,23,23,0,0,0,0,0,0,0,3,0,0,0,81,2,8,1,0,1,3,0,2022
22,Sawyer Worrell,So,P,4,4,4,4,3.50,18.0,0,14,10,7,8,16,0,78,66,3,0,0,2,3,1,0,0,0,0,2,257,18,17,1,0,0,3,0,2022
37,Barrett Barkley,Fr,P,3,0,3,0,16.88,2.2,0,5,5,5,4,3,0,18,12,1,0,0,0,1,2,0,2,1,0,0,55,3,1,0,0,0,0,0,2022
46,Julian Parson,Fr,P,3,0,3,0,6.23,4.1,0,3,4,3,2,2,0,20,16,1,1,0,1,1,1,0,3,1,0,1,63,6,5,1,0,0,0,0,2022
29,Lukas Touma,Fr,P,3,2,3,2,5.62,8.0,0,6,5,5,3,6,0,33,28,1,1,0,2,0,1,0,2,2,1,0,129,8,8,0,0,0,3,0,2022
43,Nate Payne,Jr,P,3,0,3,0,1.59,5.2,0,0,1,1,4,4,0,21,16,0,0,0,0,0,0,0,3,0,1,0,74,8,4,0,0,0,2,1,2022
44,Matthew Murphy,So,P,3,0,3,0,4.50,4.0,0,5,2,2,4,1,0,23,16,1,0,0,0,0,2,0,0,0,0,1,67,5,5,1,0,0,0,0,2022
13,Gage Gillott,Fr,UT,2,0,2,0,3.00,3.0,0,3,1,1,0,3,0,12,12,1,0,0,1,0,0,0,0,0,0,0,48,2,4,0,0,0,1,0,2022
30,Will Lozinak,Sr,P,1,0,1,0,0.00,1.2,0,2,0,0,2,3,0,9,7,0,0,0,0,2,0,0,2,2,0,0,43,2,0,0,0,0,0,0,2022
36,Reilly Kirkpatrick,Fr,P,1,0,1,0,18.00,1.0,0,2,2,2,1,2,0,6,5,1,0,0,0,2,0,0,0,0,0,0,28,1,0,0,0,0,0,0,2022
33,Ben Roberts,Fr,P,1,0,1,0,18.00,1.0,0,1,2,2,2,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,2022
14,Drew Beazley,Jr,P,16,16,5,4,20.86,7.1,0,11,17,17,7,2,0,46,30,1,0,1,1,2,6,0,0,0,0,3,131,8,12,0,2,0,1,0,2022
6,Jordan Sagedahl,So,INF,13,8,1,0,0.00,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,2022
19,Owen Bishop,So,P,7,6,3,3,3.24,16.2,0,10,7,6,5,17,0,68,59,2,2,0,0,0,1,0,0,0,0,3,266,13,20,1,2,0,4,0,2022
7,Bret Barnett,Sr,P,6,0,6,0,1.64,11.0,0,6,3,2,3,19,0,45,40,0,0,0,0,4,1,0,3,0,0,1,101,10,5,0,0,3,2,1,2022
39,Alex Clemons,Fr,P,6,0,6,0,4.91,11.0,0,8,6,6,10,7,0,54,39,3,0,0,0,5,4,0,3,3,1,0,230,10,15,0,0,0,2,0,2022
30,Ryan Bourassa,Jr,P,5,0,5,0,2.76,16.1,0,9,9,5,12,20,0,72,54,2,0,3,1,3,2,0,2,0,4,0,173,16,11,0,2,1,3,0,2022
29,Cody Carlson,Sr,P,5,5,5,5,3.96,25.0,0,21,15,11,9,10,0,111,93,3,0,1,2,0,5,0,0,0,4,0,217,37,23,3,2,0,3,0,2022
37,Joe Husak,Fr,P,5,0,5,0,8.31,4.1,0,6,5,4,4,3,0,24,17,1,2,2,0,2,3,0,5,3,0,0,43,4,4,0,0,0,2,0,2022
40,Jake Goble,Fr,P,5,0,5,0,7.90,13.2,0,19,14,12,3,8,0,67,62,4,0,0,2,3,2,0,5,5,0,0,225,17,15,1,2,0,2,0,2022
21,Reece Arbogast,Fr,P,5,0,5,0,1.12,8.0,0,8,4,1,2,5,0,33,31,2,0,0,2,1,0,0,4,2,0,0,124,8,9,1,0,1,0,1,2022
34,Nic Mccay,So,P,5,5,5,5,6.26,23.0,0,29,21,16,11,21,0,119,99,5,1,1,1,1,6,0,0,0,1,2,329,18,27,0,2,0,6,0,2022
38,Dane Toman,Fr,P,4,1,4,1,7.11,6.1,0,9,7,5,4,5,0,33,28,1,0,0,2,1,0,0,0,0,0,1,82,4,9,0,0,0,1,0,2022
27,Jon Baker,So,P,3,0,3,0,20.25,2.2,0,3,6,6,4,0,0,15,10,0,0,0,1,0,1,0,1,0,0,0,37,4,3,0,0,0,0,0,2022
35,Carter Petron,Fr,P,1,0,1,0,0.0,0.0,0,4,6,6,1,0,0,6,4,1,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,2022
12,Hunter Mink,So,P,8,0,8,0,0.00,13.2,0,7,0,0,7,20,0,57,47,2,0,0,0,1,3,0,1,0,0,0,234,8,12,1,0,5,6,0,2022
24,Tanner Mink,So,INF,7,0,7,0,4.50,6.0,0,5,4,3,2,6,0,28,24,0,0,0,1,0,2,0,6,1,0,0,115,5,7,0,0,0,4,0,2022
26,Nolan Hudi,Fr,P,7,0,7,0,4.50,12.0,0,13,12,6,3,10,0,59,49,1,0,0,1,2,3,0,4,2,3,1,201,15,9,2,1,0,3,1,2022
38,Caleb Pundsack,So,P,7,0,7,0,15.00,6.0,0,14,10,10,5,9,0,36,30,2,1,0,2,3,0,0,4,2,1,0,125,6,2,0,0,0,0,0,2022
44,Joe Sanchez,Sr,P,7,0,7,0,9.64,9.1,0,19,11,10,1,10,0,47,45,5,0,0,3,0,0,0,2,0,0,1,167,8,9,1,0,0,1,0,2022
41,Devin Hemenway,Jr,P,7,0,7,0,3.75,12.0,0,9,5,5,5,4,0,48,40,2,1,0,1,1,1,0,4,2,0,2,205,17,12,1,0,1,1,0,2022
34,Orion Kerkering,So,P,6,4,6,4,2.25,28.0,0,22,8,7,10,43,0,117,103,7,1,0,1,2,2,0,1,1,0,2,453,15,24,3,1,1,16,0,2022
28,Ethan Brown,So,P,6,0,6,0,8.00,9.0,0,8,8,8,11,9,0,47,33,2,0,0,0,1,2,1,1,1,1,0,169,10,7,1,0,0,1,0,2022
30,Jack Cebert,Fr,P,5,3,5,3,8.25,12.0,0,12,11,11,6,8,0,53,45,2,1,0,4,3,1,0,5,0,1,0,206,15,10,1,2,0,2,0,2022
39,Tyler Dietz,Fr,P,5,0,5,0,9.82,7.1,0,8,8,8,4,8,0,33,29,1,1,0,2,1,0,0,0,0,0,0,135,10,3,0,0,0,1,0,2022
15,Dylan Vega,Fr,P,5,4,5,4,5.60,17.2,0,20,11,11,5,7,0,76,68,1,2,0,4,2,2,0,0,0,0,1,261,23,19,0,1,0,1,0,2022
49,Jack Jasiak,So,P,4,4,4,4,1.61,22.1,0,15,6,4,2,28,0,84,80,2,1,0,1,3,1,0,0,0,1,0,338,12,25,1,0,0,7,0,2022
45,Brad Lord,Jr,P,4,4,4,4,5.51,16.1,0,19,16,10,9,16,0,82,71,4,1,0,1,2,1,0,0,0,1,0,323,21,9,2,2,0,4,0,2022
20,Austin Grause,Fr,P,3,1,3,1,0.00,4.2,0,4,0,0,0,3,0,19,19,0,0,0,0,1,0,0,0,0,0,0,59,5,6,0,0,0,1,0,2022
40,Tommy Groom,So,P,3,0,3,0,0.00,3.1,0,2,1,0,4,4,0,17,13,0,0,0,0,1,0,0,1,0,0,0,72,2,4,0,0,0,1,0,2022
31,Blake Cisneros,Jr,P,9,0,9,0,3.86,7.0,0,5,3,3,5,8,0,33,27,0,0,0,0,3,1,0,9,3,0,0,78,8,5,2,0,0,3,0,2022
27,Austin Williams,Sr,P,8,2,8,2,4.91,18.1,0,23,11,10,7,19,0,83,76,3,1,1,2,1,0,0,3,2,0,0,216,18,14,2,1,1,6,1,2022
30,Tommy Windt,Jr,UT,7,3,7,3,9.16,18.2,0,22,20,19,8,24,0,86,75,5,2,1,3,3,1,0,4,2,0,2,235,16,14,2,1,0,3,0,2022
7,Kyle Miller,So,UT,7,0,7,0,0.54,16.2,0,12,3,1,6,17,0,68,62,2,0,0,0,0,0,1,4,0,0,0,181,6,23,3,1,2,8,1,2022
33,Bryce Grossius,Jr,P,6,4,6,4,10.00,18.0,0,26,22,20,10,19,0,93,80,3,0,1,7,3,2,0,0,0,0,1,244,19,13,0,0,0,6,1,2022
37,Hunter Ralls,Jr,P,6,1,6,1,4.42,18.1,0,21,13,9,6,13,0,82,75,5,0,0,2,0,1,0,0,0,0,0,252,18,21,2,1,0,2,0,2022
20,Jason Rackers,Sr,P,5,3,5,3,5.40,23.1,0,23,14,14,11,25,0,101,88,3,0,1,5,5,1,0,1,1,1,0,253,22,17,2,0,0,9,0,2022
18,Noah Niznik,Jr,P,5,5,5,5,7.08,20.1,0,29,17,16,9,15,0,98,88,9,0,0,4,1,1,0,0,0,0,0,295,15,27,1,0,0,5,0,2022
25,Ethan Osborne,Fr,P,5,1,5,1,14.29,5.2,0,12,9,9,1,9,0,31,29,2,0,1,0,0,1,0,0,0,0,0,82,7,1,0,1,0,1,0,2022
44,Matt Perego,Jr,P,4,0,4,0,10.80,5.0,0,10,6,6,2,5,0,29,24,2,1,0,1,0,3,1,3,3,0,0,85,2,7,0,0,0,1,0,2022
24,Fischer Rausch,So,P,4,0,4,0,7.71,2.1,0,2,2,2,5,1,0,14,8,2,0,0,0,0,0,0,3,3,0,1,49,1,4,0,0,0,1,0,2022
28,Anthony Klein,Fr,P,4,0,4,0,4.50,4.0,0,2,2,2,3,8,0,18,15,1,0,0,1,2,0,0,5,0,0,0,46,2,2,0,0,0,2,0,2022
34,Alex Esker,Fr,P,3,0,3,0,6.00,3.0,0,2,2,2,3,2,0,15,12,1,0,0,0,0,0,0,3,1,0,0,33,0,7,0,0,0,1,0,2022
38,Hayden Malenfant,Sr,P,2,0,2,0,0.00,1.2,0,1,0,0,3,2,0,9,5,0,0,0,0,0,0,0,1,1,0,1,17,1,2,0,0,0,0,0,2022
22,Jeb Callaghan,Jr,P,2,0,2,0,0.00,2.2,0,1,0,0,2,3,0,11,8,0,0,0,0,0,0,0,2,1,0,1,44,1,4,0,0,0,1,0,2022
55,Noah Stone,So,P,2,0,2,0,18.00,2.0,0,4,4,4,1,1,0,11,10,1,0,0,2,1,0,0,0,0,0,0,44,3,2,0,0,0,1,0,2022
15,Joseph Karall,So,P,1,0,1,0,13.50,1.1,0,3,2,2,0,0,0,7,7,0,0,0,1,0,0,0,1,0,0,0,18,1,3,0,0,0,0,0,2022
13,Trey Harrington,Sr,INF,10,0,8,0,5.68,12.2,0,15,10,8,5,14,0,58,51,2,0,1,3,1,2,0,6,4,0,0,21,14,7,0,2,2,1,0,2022
10,Gage Trahan,Sr,P,9,0,9,0,2.57,14.0,0,9,4,4,4,14,0,55,46,3,0,0,0,1,2,0,9,4,1,2,66,12,13,1,0,2,3,0,2022
24,Andrew Landry,So,P,9,0,9,0,9.24,12.2,0,17,13,13,6,13,0,59,53,2,0,0,1,0,0,0,5,1,0,0,42,16,7,1,2,0,3,0,2022
21,Daniel Dugas,Sr,P,8,0,8,0,5.23,10.1,0,9,6,6,7,10,0,48,38,3,0,0,0,1,1,0,1,0,2,0,38,15,6,1,1,0,4,0,2022
38,Reid Reynolds,Jr,P,7,0,7,0,10.38,8.2,0,13,10,10,5,5,0,43,37,7,0,0,1,2,0,0,5,2,0,1,51,11,9,1,1,0,1,0,2022
29,Will Kinzeler,So,P,5,5,5,5,1.97,32.0,0,27,8,7,9,30,0,126,116,4,0,0,3,0,0,0,0,0,1,0,93,22,38,2,0,0,5,0,2022
45,Alex Potter,Jr,P,5,0,5,0,5.40,5.0,0,6,3,3,3,5,0,24,21,1,0,0,1,2,0,0,0,0,0,0,0,6,4,0,0,0,0,0,2022
37,Hayden Robb,Jr,P,5,5,5,5,6.88,17.0,0,24,25,13,11,14,0,91,70,5,0,0,2,2,5,0,0,0,3,1,0,19,14,0,2,0,6,0,2022
26,Hunter Otoole,Jr,P,5,5,5,5,5.88,26.0,0,37,17,17,5,29,0,118,109,6,0,1,4,4,4,0,0,0,0,0,91,15,29,1,2,0,7,2,2022
32,Lance Lauve,Fr,P,4,3,4,3,12.00,9.0,0,15,19,12,9,9,0,55,41,6,0,0,1,2,2,0,1,1,1,1,53,4,13,0,2,0,0,0,2022
28,Kyle Bartley,So,p,3,0,3,0,13.50,4.0,0,11,6,6,2,3,0,25,20,2,0,0,1,0,1,0,1,1,0,2,0,3,5,0,0,0,1,0,2022
27,Dalton Aspholm,Jr,P,3,0,3,0,9.00,3.0,0,2,3,3,2,4,0,13,11,0,1,0,0,1,0,0,3,1,0,0,20,3,2,0,0,0,1,0,2022
44,Adam Guth,Fr,P,3,2,3,2,3.09,11.2,0,9,4,4,10,10,0,52,41,1,0,0,1,0,0,0,2,1,0,1,0,10,12,1,0,0,3,0,2022
36,Brock Batty,Sr,P,2,0,2,0,81.00,0.1,0,3,7,3,3,1,0,9,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022
42,Andrew Yuratich,Fr,P,2,0,2,0,10.80,1.2,0,3,2,2,1,1,0,10,8,1,0,0,0,0,1,0,2,2,0,0,0,1,3,0,0,0,0,0,2022
11,Noah Smith,So,P,2,0,2,0,18.00,3.0,0,5,6,6,3,4,0,17,13,2,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,2022
43,Christian Westcott,Fr,INF,2,0,2,0,6.00,3.0,0,3,2,2,2,4,0,14,12,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,2,0,2022
34,Ethan Crayton,Fr,P,1,0,1,0,9.00,1.0,0,1,1,1,2,1,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022
0,Nick Luckett,Fr,P,8,0,8,0,9.24,12.2,0,15,13,13,6,11,0,65,55,4,0,1,1,3,3,1,1,0,0,1,149,10,16,0,2,0,5,0,2022
36,Jerry Burkett Ii,So,P,7,0,7,0,10.80,11.2,0,17,18,14,8,13,0,65,53,6,0,0,4,4,3,0,3,0,1,0,152,11,10,0,1,0,3,0,2022
21,Enrique Ozoa,Jr,P,6,0,6,0,5.00,9.0,0,8,6,5,4,9,0,41,36,1,0,0,2,1,1,0,6,3,0,0,55,9,9,1,0,0,5,0,2022
18,Nicholas Wilson,So,P,6,0,6,0,14.81,10.1,0,28,19,17,7,5,0,66,55,8,0,0,1,2,2,0,2,1,1,1,154,14,8,0,1,1,1,0,2022
51,Anthony Fidanza,Jr,P,5,2,5,2,4.82,18.2,0,19,12,10,5,7,0,82,72,3,2,1,2,0,5,0,1,1,0,0,169,26,20,2,2,0,3,0,2022
30,Joseph Battaglia Iii,Sr,P,5,5,5,5,6.10,31.0,0,36,25,21,6,19,0,136,125,7,1,1,6,1,1,0,0,0,1,3,277,33,36,1,3,0,7,2,2022
9,Mykel Page,Sr,P,5,5,5,5,11.02,16.1,0,20,23,20,12,15,0,87,67,3,0,0,5,2,5,0,0,0,2,1,186,10,22,0,2,0,5,0,2022
12,Christian Davis,So,P,4,4,4,4,8.74,11.1,0,16,17,11,7,6,0,57,49,4,1,1,3,1,1,0,0,0,0,0,203,10,14,0,2,0,3,0,2022
52,Caleb Washington,So,P,4,0,4,0,5.14,7.0,0,5,10,4,7,6,0,36,27,3,0,1,2,4,1,0,0,0,1,0,41,8,7,0,0,0,1,0,2022
34,Deonte Dotson,So,P,4,0,4,0,5.68,6.1,0,8,9,4,7,6,0,36,26,1,0,0,0,6,1,0,6,5,1,1,112,5,7,0,0,0,2,0,2022
25,Khristian Paul,Sr,P,3,3,3,3,3.46,13.0,0,9,8,5,3,8,0,54,49,3,1,0,1,1,0,0,0,0,0,2,107,7,25,0,1,0,2,0,2022
48,Nyle Banks,Fr,P,3,0,3,0,19.29,2.1,0,4,5,5,2,1,0,15,11,1,0,1,1,2,2,0,0,0,0,0,50,2,4,0,1,0,1,0,2022
22,Dillen Miller,Sr,P,2,0,2,0,18.00,3.0,0,5,7,6,3,2,0,18,13,1,0,0,2,1,1,0,0,0,1,0,67,2,4,0,0,0,0,1,2022
43,Brendan Evans,Fr,P,2,0,2,0,10.80,1.2,0,1,3,2,6,2,0,13,7,0,0,0,0,2,0,0,6,5,0,0,62,1,2,0,0,0,0,0,2022
15,Jd Herrod,Fr,P,2,0,2,0,20.25,1.1,0,0,3,3,2,0,0,7,4,0,0,0,0,1,1,0,0,0,0,0,31,1,2,0,0,0,0,0,2022
51,James Caollouet,Fr,P,1,0,1,0,27.00,1.0,0,4,3,3,0,1,0,6,6,0,0,3,1,1,0,0,0,0,0,0,26,1,0,0,0,0,0,0,2022
32,Matt Keating,So,1B,12,2,8,0,1.74,10.1,0,3,2,2,5,17,0,39,33,0,0,0,0,0,1,0,4,0,0,0,165,11,4,1,0,2,5,0,2022
18,Nate Clow,So,P,10,0,9,0,5.91,10.2,0,11,7,7,3,7,0,47,42,2,0,0,2,2,1,0,4,4,0,1,187,8,16,0,1,1,1,0,2022
11,Carson Lambert,Sr,P,9,0,9,0,1.25,21.2,0,14,3,3,7,19,0,83,73,5,0,0,1,0,1,0,10,3,1,1,352,9,33,2,0,1,4,0,2022
24,Ethan Reed,Sr,P,9,1,9,1,3.65,12.1,0,12,7,5,3,10,0,54,47,2,1,0,2,0,3,0,2,0,1,0,198,13,12,0,0,0,4,0,2022
43,Kyle Wisch,So,P,7,0,7,0,14.09,7.2,0,13,13,12,5,8,0,41,36,4,0,0,3,3,0,0,4,4,0,0,154,7,8,1,0,0,2,0,2022
54,Charlie Hurley,So,P,7,4,7,4,2.19,24.2,0,22,6,6,8,15,0,101,88,3,0,0,1,1,2,0,0,0,2,1,365,41,12,3,1,0,3,0,2022
28,Tyler Stromsborg,So,P,5,5,5,5,2.88,25.0,0,22,10,8,7,24,0,109,95,3,0,0,2,3,4,0,0,0,2,1,402,21,28,1,1,0,11,1,2022
38,Toby Spach,Jr,P,5,1,5,1,4.50,4.0,0,3,4,2,7,5,0,24,15,1,0,0,0,3,1,0,2,2,0,1,110,4,3,1,1,0,1,0,2022
45,Jaden Agassi,So,P,5,5,5,5,4.09,22.0,0,21,11,10,10,17,0,95,81,5,0,0,0,2,3,0,0,0,0,1,358,20,24,2,0,0,5,1,2022
20,Ethan Hoopingarner,Jr,P,3,0,3,0,22.50,2.0,0,6,5,5,3,2,0,15,11,2,1,0,0,0,1,0,0,0,0,0,63,0,3,0,1,0,0,0,2022
39,Jason Starrels,Sr,P,3,0,3,0,4.15,4.1,0,3,2,2,0,2,0,17,16,2,0,0,0,1,1,0,0,0,0,0,55,4,6,0,0,0,0,0,2022
49,Garrett Clarke,Jr,P,3,0,3,0,10.80,3.1,0,5,4,4,2,2,0,16,13,1,0,0,0,0,0,0,0,0,0,1,64,3,4,0,1,1,1,0,2022
18,Josh Blum,Fr,P,2,0,2,0,7.71,2.1,0,1,2,2,1,3,0,9,8,0,0,0,1,1,0,0,1,0,0,0,27,2,2,0,0,0,0,0,2022
29,Isaac Esqueda,Sr,P,2,2,2,2,0.77,11.2,0,6,2,1,3,6,0,45,41,1,0,0,1,0,0,0,0,0,1,0,169,15,14,1,0,0,2,0,2022
25,Fisher Johnson,Fr,P,1,0,1,0,9.00,1.0,0,2,1,1,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,2022
51,Evan Clark,Fr,P,1,0,1,0,0.00,1.0,0,1,0,0,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,18,1,2,0,0,0,0,0,2022
