Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
13,Chris Fisher,So,C,10,7,8,27,10,2,0,12,0,4,5,0,0,1,7,1,0,0,0,0,2022
3,Josh Loeffler,Sr,OF,10,10,4,28,6,1,1,9,0,1,4,8,0,1,11,1,1,0,4,0,2022
10,Mike Prisco,So,OF,8,5,4,24,5,1,0,6,0,3,4,0,0,0,7,0,1,0,0,0,2022
9,Cregg Scherrer,So,P,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,Marshall Winn,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Tyler Pugliese,Fr,C,6,1,0,6,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2022
1,Matt Soloman,So,INF,6,2,1,10,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,2022
6,Josh Salandy,So,OF,6,2,0,9,1,1,0,2,0,0,2,1,0,0,3,0,0,0,0,0,2022
17,Nicholas Jessen,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5,Ryan Ferremi,Fr,INF,6,4,1,13,2,0,0,2,0,2,0,1,0,0,3,0,0,0,1,0,2022
21,Joseph Tobia,Fr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Rob Manetta,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Owen Birkman,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Steven Turk,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Ray Weber,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Anthony Germinerio,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Connor Eisenmann,So,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Kyle Mccaffrey,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Thomas Quinn,Fr,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
4,Garrett Palladino,Fr,1B,14,13,2,32,2,1,0,3,0,2,3,1,1,0,9,2,0,0,3,0,2022
20,Jamal Green,So,1b,14,14,0,42,10,2,0,12,0,3,4,1,0,0,7,1,0,0,0,0,2022
17,Diego Lopez-Molina,So,P,13,13,2,41,11,1,0,15,1,6,3,0,0,0,6,2,1,1,2,0,2022
27,Ryan Sonnier,Fr,OF,13,13,4,34,7,1,0,8,0,0,0,1,0,0,11,1,0,0,3,0,2022
8,Jermel Ford,Fr,P,13,12,1,26,3,0,0,6,1,1,2,0,0,1,8,1,1,0,0,0,2022
10,Jamil Bentancourt,So,OF,13,11,0,31,11,1,0,12,0,2,0,1,0,0,13,0,1,2,0,0,2022
15,Payton Baylis,Fr,P,13,5,0,12,0,0,0,0,0,1,1,1,0,0,8,0,0,0,0,0,2022
6,Khalil Smith,Jr,OF,13,13,3,36,3,2,0,8,1,2,3,1,0,0,16,0,0,0,1,0,2022
3,Tyler Daniels,Jr,INF,12,12,2,37,6,0,0,6,0,0,6,0,0,0,17,1,1,1,1,0,2022
16,Clayvonje Wright,Fr,OF,10,7,2,19,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,0,2022
14,Brandon Dunn,Sr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Austin Guzman,Fr,P,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022
28,Ryan Poston,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Jordan Holt,Fr,INF,6,5,2,15,3,1,0,4,0,0,1,1,0,0,9,0,0,0,1,0,2022
7,Andrew Meadows,Sr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Jack Butler,Fr,C,6,6,1,14,2,0,0,2,0,1,3,0,0,0,7,0,0,0,0,0,2022
29,Ire Tolbert,Fr,OF,5,1,0,6,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2022
5,Dj Lewis,Jr,OF,5,3,1,10,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,2022
2,Christopher Pittman,Sr,INF,3,2,0,4,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,2022
33,Rodney Walker,So,OF,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2022
25,Tyler Feltson,Fr,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Devin Puckett,Jr,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Dylan Rogers,So,OF,18,18,9,74,22,6,0,31,1,9,3,5,0,1,17,0,1,0,2,0,2022
5,Alex Aguila,Jr,INF,18,18,7,56,17,1,0,21,1,14,7,0,1,1,14,1,0,0,2,0,2022
3,Andrew Terrell,Jr,UT,18,18,17,66,15,4,2,23,0,3,11,5,1,0,13,3,1,0,5,0,2022
4,Luke Drumheller,Jr,INF,18,18,10,70,15,0,0,15,0,10,6,3,1,0,15,1,0,0,0,0,2022
17,Andrew Greckel,Sr,UT,17,16,9,57,12,0,0,15,1,6,5,2,0,4,16,1,0,0,0,0,2022
35,Hayden Cross,Jr,C,17,17,10,62,21,6,0,30,1,14,9,2,1,1,10,0,1,0,1,0,2022
7,Austin St. Laurent,Fr,UT,16,16,12,65,21,3,2,31,1,8,4,3,0,0,17,0,2,1,1,0,2022
9,Hunter Bryson,Fr,OF,16,15,8,51,7,0,0,19,4,10,8,0,0,0,16,1,0,0,0,1,2022
2,Rj Johnson,Fr,OF,16,9,3,33,4,0,0,4,0,9,5,0,2,0,13,0,0,0,0,0,2022
8,Jacob Whitley,Sr,C,14,11,3,51,11,2,0,16,1,5,1,0,0,0,13,1,0,0,1,1,2022
44,Grey Laspaluto,So,UT,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022
19,Dalton Williams,Sr,OF,10,1,1,13,4,0,0,4,0,1,3,0,0,0,5,0,0,0,0,0,2022
29,Eli Ellington,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Trey Jernigan,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Cameron Kepley,Sr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Braxton Church,Fr,C,7,0,0,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2022
37,Caleb Cross,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Cameron Carter,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Phillip Cole,Jr,UT,5,3,3,13,6,1,0,10,1,1,0,0,0,0,3,1,0,0,0,0,2022
38,Trey Tujetsch,So,P,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Xander Hamilton,So,UT,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Tyler Tuthill,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Shane Roberts,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Vasili Kaloudis,So,INF,4,1,1,5,1,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2022
33,Austin Primm,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Alex Reed,Jr,INF,3,1,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2022
14,Cy Smith,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Jason Cornatzer,Sr,P,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Seth Whitley,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
42,Jeriah Henry,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
6,Carson Arnold,So,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,Garen Caulfield,Fr,INF,19,19,13,71,17,3,2,24,0,11,4,2,3,1,16,3,1,0,0,0,2022
11,Nik Mcclaughry,Jr,INF,19,19,25,79,23,5,2,32,0,8,14,2,0,0,14,2,1,0,2,0,2022
5,Chase Davis,So,OF,19,18,18,71,21,3,0,42,6,17,15,2,1,0,27,1,0,0,2,1,2022
6,Daniel Susac,So,C,19,19,20,86,35,11,1,57,3,23,6,3,2,0,15,2,0,0,0,0,2022
7,Mac Bingham,So,OF,19,18,14,73,19,4,4,34,1,14,8,0,1,0,23,2,0,0,3,0,2022
44,Tanner O'Tremba,Jr,OF,19,19,18,76,34,8,2,52,2,24,10,6,2,0,17,1,1,0,1,3,2022
33,Noah Turley,So,1B,16,15,13,58,16,2,0,30,4,14,6,2,0,0,23,2,0,0,0,0,2022
2,Jack Grant,Fr,INF,14,10,12,35,10,1,0,14,1,8,3,2,0,0,9,2,0,0,0,0,2022
13,Tyler Casagrande,Jr,OF,13,12,4,45,12,3,0,15,0,9,6,2,0,0,16,0,1,0,2,0,2022
20,Tommy Splaine,Fr,P,11,9,10,30,15,4,0,22,1,9,10,1,1,0,5,2,0,0,0,0,2022
51,Trevor Long,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,George Arias Jr.,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Josh Randall,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
46,Chris Barraza,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Blake Paugh,Sr,OF,7,7,6,21,6,1,0,7,0,5,8,1,0,0,7,0,0,0,0,0,2022
23,Holden Christian,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Eric Orloff,Fr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
50,Cameron Laliberte,So,C,6,1,2,8,4,1,1,7,0,0,0,0,0,0,4,0,0,0,0,0,2022
3,Tony Bullard,Jr,INF,5,5,0,22,2,0,0,2,0,0,1,0,0,0,8,1,0,0,0,0,2022
40,Quinn Flanagan,Jr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Garrett Irvin,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Javyn Pimental,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Tj Nichols,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Anthony Susac,Fr,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Kyle Casper,Fr,OF,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
27,Dawson Netz,So,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Jonathan Guardado,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Luis Tuero,Jr,INF,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022
10,Tag Bross,Fr,OF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
30,Reed Schaefer,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Drew Calloway,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Jacob Shaver,So,UT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
22,Chandler Murphy,So,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
7,Conor Davis,Sr,OF,21,21,10,79,25,3,0,40,4,16,13,1,0,0,13,1,0,1,0,1,2022
12,Nathan Baez,So,INF,21,19,12,71,20,5,0,31,2,14,10,2,1,0,15,1,1,0,0,0,2022
6,Kai Murphy,So,OF,20,19,6,66,15,4,1,21,0,3,8,2,1,2,16,3,2,0,1,0,2022
21,Will Rogers,Fr,C,20,19,13,79,20,8,0,40,4,9,2,0,0,0,20,1,0,0,2,0,2022
5,Joe Lampe,So,OF,20,20,20,82,26,6,1,52,6,13,10,2,0,1,12,0,2,0,4,1,2022
2,Sean Mclain,So,INF,19,19,19,73,24,5,1,34,1,14,12,5,0,0,16,2,1,1,1,0,2022
35,Ethan Long,So,3B,19,18,7,70,20,5,1,30,1,13,12,2,2,0,18,1,0,0,3,1,2022
18,Jacob Tobias,Fr,INF,17,12,5,44,11,3,1,19,1,4,5,2,1,0,13,1,0,0,1,0,2022
37,Alex Champagne,Fr,INF,17,11,6,44,12,1,0,13,0,6,1,3,1,1,10,1,1,3,0,0,2022
33,Brock Peery,So,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Blake Pivaroff,So,INF,11,4,1,17,1,1,0,2,0,0,2,0,0,0,6,1,1,0,0,0,2022
10,Christian Bodlovich,So,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Kade Higgins,So,OF,9,0,1,4,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2022
25,Will Levine,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Cam Magee,Fr,INF,9,6,1,20,0,0,0,0,0,2,3,1,1,1,6,0,0,0,0,0,2022
27,Hunter Haas,So,INF,9,7,3,15,3,2,0,5,0,2,5,1,0,1,7,0,1,0,0,0,2022
46,Jacob Walker,Sr,P,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Ivan Brethowr,Fr,OF,8,5,3,20,5,1,0,12,2,5,3,0,1,0,7,1,0,0,0,1,2022
17,Ryan Campos,Fr,C,8,6,5,23,4,0,0,4,0,1,5,0,0,0,5,1,0,0,1,0,2022
45,Andrew Lucas,Jr,P,7,2,2,6,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,2022
13,Tyler Meyer,So,P,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Jared Glenn,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Graham Osman,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Adam Tulloch,Jr,P,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Chase Webster,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Kyle Luckham,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Danny Marshall,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3,Dom Cacchione,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Josh Hansell,So,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Boyd Vander Kooi,Sr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Michael Brueser,So,OF,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2022
41,Bronson Balholm,Sr,C,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022
4,Luke La Flam,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
7,Cayden Wallace,So,INF,19,19,22,74,21,3,1,35,3,20,12,1,4,0,13,0,1,0,5,0,2022
12,Michael Turner,Sr,C,19,18,16,65,24,5,1,43,4,20,13,1,3,0,13,1,0,0,0,2,2022
18,Chris Lanzilli,Sr,INF,19,19,10,66,24,4,0,34,2,14,12,3,0,1,15,2,0,0,0,0,2022
2,Jalen Battles,Sr,INF,18,18,14,67,17,3,0,29,3,10,7,0,1,0,13,2,0,0,0,0,2022
17,Brady Slavens,Sr,OF,18,17,8,68,14,3,0,26,3,14,7,1,1,0,20,2,0,0,0,0,2022
1,Robert Moore,Jr,INF,18,18,14,65,19,9,0,34,2,15,13,4,0,0,14,1,0,0,1,2,2022
10,Peyton Stovall,Fr,INF,17,16,11,67,21,3,0,30,2,10,8,1,0,0,13,1,0,0,0,0,2022
3,Zack Gregory,Jr,OF,16,16,20,48,14,5,0,22,1,5,13,3,0,0,16,0,0,1,3,0,2022
24,Braydon Webb,Sr,OF,15,11,10,40,7,0,0,16,3,8,9,1,0,0,13,1,0,0,1,0,2022
28,Kole Ramage,Sr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Dylan Leach,So,C,8,6,3,17,1,1,0,2,0,2,2,1,0,0,6,0,0,0,2,0,2022
5,Kendall Diggs,Fr,INF,7,4,2,14,2,0,0,2,0,2,6,0,0,0,4,0,0,0,0,0,2022
39,Evan Taylor,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Jace Bohrofen,So,OF,7,7,3,28,6,2,1,10,0,5,2,1,0,0,8,0,1,0,0,0,2022
9,Drake Varnado,Fr,INF,6,1,3,6,2,1,0,3,0,1,1,0,0,0,3,0,0,0,1,0,2022
88,Zebulon Vermillion,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Hagen Smith,Fr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Brady Tygart,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Connor Noland,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Jaxon Wiggins,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
48,Heston Tole,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
38,Mark Adamiak,Jr,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
55,Gabriel Starks,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Nick Griffin,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Austin Ledbetter,Fr,P,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Zack Morris,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Elijah Trest,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
58,Evan Gray,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Max Soliz Jr.,Fr,C,2,1,1,6,2,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0,2022
59,Issac Bracken,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Miller Pleimann,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Jake Faherty,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Nick Moten,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
4,Jared Toler,So,INF,17,17,13,64,20,4,0,36,4,15,8,0,2,1,17,2,0,0,0,0,2022
9,Ben Klutts,Sr,3B,17,17,14,60,17,3,0,29,3,12,10,3,2,0,10,2,0,0,1,0,2022
2,Jaylon Deshazier,Sr,OF,17,17,9,56,18,1,0,19,0,14,7,2,5,0,11,0,1,0,0,0,2022
17,Wil French,Fr,INF,17,17,15,59,14,4,0,18,0,3,13,1,1,3,8,2,0,0,1,0,2022
1,Eli Davis,Jr,OF,16,15,5,35,9,1,0,13,1,6,4,1,2,2,18,0,0,0,2,0,2022
30,Daedrick Cail,Fr,INF,16,15,9,50,17,3,0,23,1,6,9,1,1,0,9,2,0,0,0,0,2022
40,Cooper Tremmel,So,OF,15,15,7,44,9,3,0,12,0,5,9,1,0,2,11,0,0,0,0,0,2022
8,Cason Tollett,Fr,C,15,15,4,48,8,3,0,14,1,7,4,1,0,0,9,3,0,1,0,0,2022
10,Jacob Hager,So,OF,13,12,10,36,13,2,0,18,1,5,6,0,0,0,7,1,0,0,0,0,2022
32,Mickey Coyne,Jr,UT,13,4,3,17,4,1,0,5,0,3,3,3,0,2,5,0,0,0,0,0,2022
24,Brandon Ulmer,So,OF,12,2,1,8,1,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,2022
6,Blake Mccutchen,Sr,INF,10,2,0,12,0,0,0,0,0,1,3,1,0,0,2,1,0,0,0,0,2022
11,Brandon Hager,So,C,10,4,1,18,2,0,0,5,1,2,3,0,0,0,5,2,0,0,0,0,2022
25,Max Charlton,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Kevin Wiseman,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Brandon Anderson,Sr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Tristen Jamison,So,INF,8,1,0,9,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,2022
28,Jake Algee,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Will Nash,Sr,P,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5,Jonathan Baldelli,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Walker Williams,Fr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Tyler Jeans,Jr,P,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Brandon Hudson,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Jakob Frederick,Jr,P,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3,Garrett Olson,Jr,INF,6,0,1,7,1,0,0,4,1,2,0,0,0,0,5,0,0,0,0,0,2022
21,Sam Fagan,Fr,OF,6,0,0,7,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2022
7,Justin Medlin,Sr,UT,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Treshon Paschal,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Phillip Bryant,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Austin Brock,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Carter Holt,Sr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,John Hoskyn,So,C,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
36,Will Gilmer,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Canyon Mcwilliams,Sr,INF,18,18,13,65,22,5,1,35,2,15,6,2,2,0,7,2,0,0,1,1,2022
7,Jorden Hussein,Sr,INF,18,18,8,60,22,4,0,26,0,7,5,0,0,1,8,0,0,0,4,0,2022
13,Tyler Williams,Jr,OF,18,18,16,67,19,7,1,31,1,15,6,3,3,0,27,2,1,0,11,0,2022
6,Nathan Lyons,Sr,INF,18,18,11,58,24,2,0,26,0,9,10,4,2,0,8,2,3,0,1,0,2022
5,Miguel Soto,Sr,INF,18,18,17,66,20,6,0,32,2,8,8,0,0,0,17,3,0,0,9,0,2022
8,Noah Dickerson,Jr,OF,18,18,20,65,26,7,1,53,6,21,12,0,0,0,11,1,1,0,1,2,2022
2,Eldrige Figueroa,Sr,INF,18,18,13,61,18,2,2,24,0,5,8,5,0,1,12,1,4,0,10,0,2022
32,Jake Wright,Jr,C,17,17,9,59,14,3,0,26,3,13,7,2,1,0,13,0,0,0,0,0,2022
9,Jack Stroth,Jr,C,13,10,4,39,11,5,0,19,1,11,2,1,0,0,15,0,1,0,0,0,2022
1,Christian Bernabe,Jr,INF,9,5,4,21,8,2,0,10,0,4,1,1,0,0,0,1,0,0,0,0,2022
39,Sawyer Smallwood,Sr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Andrew Pickering,Fr,OF,8,3,0,14,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,2022
16,Jacob Weatherley,So,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Joey Martin,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Chance Vaught,So,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Matthew Davis,So,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
4,Noah Burgarello,So,INF,5,1,1,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2022
36,Austin Smith,Sr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Calvin Hunt,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Hayden Arnold,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Erik Mcknight,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Hoss Brewer,So,P,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Aidan Garrett,Fr,INF,5,0,0,6,3,0,0,3,0,1,1,0,0,1,2,0,0,0,0,0,2022
18,Preston Davis,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Ezra Gustafson,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Jaxson Anderson,Fr,C,4,0,1,6,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2022
12,Reese Lansville,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Evan Vanek,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Garrett Dehaas,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Austin Stubber,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
