Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
36,Brock Batty,Jr,P,9,1,9,1,8.00,9.0,0,5,8,8,7,8,0,37,30,0,0,0,1,3,0,0,0,0,0,0,173,12,5,1,1,0,5,0,2021
21,Daniel Dugas,Jr,P,9,2,9,2,5.40,13.1,0,18,11,8,7,12,0,65,56,4,1,0,0,2,1,0,11,5,0,1,239,16,9,0,1,1,6,0,2021
26,Hunter Otoole,So,P,6,0,6,0,7.11,6.1,0,9,7,5,5,7,0,32,26,3,0,0,0,2,0,0,3,0,1,0,136,9,2,1,0,0,1,0,2021
39,Gage Trahan,Jr,P,5,0,5,0,4.15,4.1,0,6,2,2,2,4,0,20,18,0,1,0,2,0,0,0,3,2,0,0,69,3,5,0,0,0,0,0,2021
37,Ryan Keeley,Fr,P,3,0,3,0,10.12,2.2,0,5,3,3,2,2,0,15,13,3,0,0,0,0,0,0,1,1,0,0,49,4,2,0,0,0,1,0,2021
30,Corbin Bozosi,Jr,P,3,0,3,0,33.75,1.1,0,4,5,5,1,2,0,9,7,1,0,0,0,1,0,0,2,1,1,0,33,2,0,0,0,0,0,0,2021
5,Noah Smith,Fr,P,3,0,3,0,3.38,2.2,0,3,1,1,4,2,0,15,11,0,0,0,1,3,0,0,0,0,0,0,62,3,2,0,0,0,0,0,2021
14,Antonio Buckley,So,P,2,0,2,0,13.50,1.1,0,3,2,2,1,1,0,8,7,0,0,0,0,1,0,0,1,1,0,0,46,1,2,0,0,0,1,0,2021
25,Grant Upton,So,P,2,2,2,2,3.52,7.2,0,4,3,3,7,12,0,34,27,0,0,0,0,1,0,0,0,0,0,0,145,6,4,1,1,0,5,0,2021
31,Landon Clifton,Jr,P,1,0,1,0,0.00,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2021
0,Colton Frank,So,INF,32,25,3,0,0.00,2.2,0,1,0,0,2,2,0,12,8,0,0,0,0,1,1,0,5,3,0,1,12,2,4,0,0,0,0,0,2021
4,Jahli Hendricks,So,INF,22,20,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Dimitri Frank,Sr,P,18,0,18,0,3.83,40.0,0,43,24,17,11,48,0,173,158,6,2,0,5,4,1,0,18,6,3,0,236,37,30,4,1,3,23,0,2021
18,Jacob Snyder,Sr,P,17,3,17,3,7.77,48.2,0,61,50,42,25,41,0,238,200,14,2,0,6,1,8,0,7,0,3,2,278,53,40,2,3,2,14,1,2021
15,Wilhelm Allen,Sr,P,14,7,14,7,6.63,55.2,0,71,49,41,23,48,0,261,224,13,3,0,7,6,10,0,3,0,2,2,279,56,44,3,2,0,16,0,2021
27,John Guienze,Sr,P,14,11,14,11,7.01,51.1,1,56,47,40,23,29,1,241,198,10,5,1,6,3,10,0,2,1,3,7,371,62,55,2,6,0,13,1,2021
48,Enrique Ozoa,So,p,13,0,13,0,0.87,20.2,0,15,3,2,1,22,0,80,75,2,0,0,0,2,2,0,1,0,0,2,115,11,28,0,0,7,4,0,2021
21,Jerome Bohannon Ii,Sr,P,13,9,13,9,7.40,45.0,0,66,41,37,38,45,0,237,190,15,2,0,3,4,4,1,0,0,2,3,365,44,38,0,5,0,12,0,2021
30,Joseph Battaglia Iii,Sr,P,12,10,12,10,5.86,55.1,0,65,37,36,16,33,0,251,221,9,1,2,3,4,6,0,0,0,3,5,186,67,57,5,4,0,10,0,2021
22,Dillen Miller,Jr,P,12,1,12,1,5.71,17.1,0,21,15,11,11,20,0,95,76,6,1,0,1,3,7,2,7,4,0,1,182,16,17,1,1,1,5,0,2021
9,Mykel Page,Sr,UT,11,0,11,0,14.04,16.2,0,19,27,26,19,19,0,88,64,0,1,0,8,4,2,1,7,2,3,0,144,15,13,1,1,0,3,1,2021
25,Khristian Paul,Jr,P,10,1,10,1,12.54,9.1,0,16,13,13,7,9,0,52,45,4,0,0,2,2,0,0,9,3,0,0,89,10,9,1,0,0,5,0,2021
36,Jerry Burkettii,Fr,p,10,0,10,0,6.91,14.1,0,15,13,11,16,9,0,72,55,0,1,0,2,2,0,0,3,3,1,0,161,9,20,0,1,0,1,0,2021
28,Markaylon Boyd,Sr,P,8,1,8,1,5.11,12.1,0,15,11,7,3,5,0,61,55,2,1,0,0,0,3,0,5,3,0,0,105,12,19,0,0,0,2,0,2021
43,Christian Davis,Fr,P,5,5,5,5,11.30,14.1,1,19,18,18,8,10,0,71,60,7,1,0,2,1,2,0,0,0,1,0,234,14,18,1,4,0,4,0,2021
24,Austin Haensel,Sr,P,5,0,5,0,14.40,5.0,0,12,13,8,6,4,0,36,30,2,0,0,0,5,0,0,3,1,0,0,114,6,5,0,0,0,1,0,2021
52,Caleb Washington,Fr,P,5,0,5,0,5.40,5.0,0,3,3,3,2,2,0,20,16,0,0,0,1,1,2,0,5,4,0,0,25,5,6,0,1,0,1,0,2021
34,Derrick Mayes,So,OF,3,0,1,0,0.00,1.2,0,1,0,0,1,3,0,8,6,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2021
39,Markel Jordan,Fr,P,3,0,3,0,3.00,3.0,0,2,1,1,3,1,0,14,11,0,0,0,1,1,0,0,0,0,0,0,61,1,7,0,0,0,0,0,2021
29,Darren Smith,Sr,P,1,1,1,1,81.00,0.1,0,1,3,3,3,1,0,6,2,1,0,0,0,1,1,0,0,0,0,0,31,0,0,0,1,0,0,0,2021
19,Caleb Maloof,So,P,1,0,1,0,13.50,0.2,0,1,1,1,2,1,0,4,2,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,2021
51,Nick Luckett,Fr,p,1,0,1,0,6.00,3.0,0,4,2,2,2,1,0,14,12,2,0,0,0,0,0,0,0,0,0,0,48,2,5,0,0,0,0,0,2021
18,Nate Clow,Fr,P,35,24,13,0,5.91,10.2,0,13,7,7,2,7,0,48,45,2,0,0,1,0,0,0,14,6,1,0,138,8,15,1,1,6,0,0,2021
54,Charlie Hurley,Fr,P,16,0,16,0,4.66,19.1,0,23,17,10,13,19,0,98,83,3,0,0,0,8,0,3,12,5,2,0,362,25,14,0,3,0,6,0,2021
49,Garrett Clarke,So,P,16,1,16,1,2.79,38.2,0,33,12,12,9,23,0,161,142,6,1,3,3,2,5,1,12,2,3,2,540,36,54,3,2,2,3,0,2021
51,Quentin Longrie,Sr,P,16,0,16,0,1.82,24.2,0,17,9,5,9,29,0,105,90,4,2,0,1,2,3,0,20,4,1,2,362,18,25,0,1,1,8,0,2021
29,Isaac Esqueda,Sr,P,15,14,15,14,3.41,87.0,0,79,37,33,32,73,0,377,337,10,2,0,7,15,5,0,2,0,3,0,1119,102,78,6,3,0,17,0,2021
37,Brian Gursky,Sr,P,15,5,15,5,4.22,32.0,0,34,18,15,12,26,0,146,125,1,0,0,3,3,5,1,5,1,1,3,451,37,30,1,2,1,8,0,2021
30,Alex Cornwell,Jr,P,15,15,15,15,5.35,79.0,0,95,58,47,21,65,0,352,318,15,5,0,6,9,5,0,0,0,3,5,1101,89,70,5,6,0,17,1,2021
55,Chandler Champlain,Jr,P,15,15,15,15,5.06,74.2,0,88,47,42,22,69,0,336,309,28,1,1,10,2,2,0,0,0,2,1,1040,86,63,4,4,0,13,0,2021
38,Toby Spach,So,P,13,0,13,0,5.52,14.2,0,10,9,9,7,13,0,66,52,2,0,0,0,4,6,0,12,2,1,0,237,14,16,3,0,0,5,0,2021
20,Ethan Hoopingarner,So,P,13,1,13,1,7.82,12.2,0,11,11,11,9,9,0,61,48,1,0,0,1,2,4,1,7,5,0,0,217,8,19,0,1,2,4,0,2021
43,Kyle Wisch,Fr,P,13,0,13,0,7.41,17.0,0,23,14,14,11,5,0,89,72,2,0,1,1,3,5,0,9,4,1,0,266,28,16,0,1,0,0,0,2021
45,Jordan Agassi,Fr,P,12,0,12,0,6.16,19.0,0,26,15,13,12,13,0,95,78,3,0,0,0,2,3,0,3,0,0,2,309,23,17,1,1,1,3,0,2021
14,Gus Culpo,Sr,P,7,0,7,0,8.44,5.1,0,7,6,5,7,1,0,30,22,2,0,1,0,3,1,0,0,0,0,0,108,8,5,0,0,0,0,0,2021
11,Carson Lambert,Jr,P,5,0,5,0,9.00,5.0,0,7,5,5,3,2,0,24,19,1,0,0,3,0,0,1,8,5,0,2,81,5,7,0,0,0,1,0,2021
24,Ethan Reed,Jr,P,5,0,5,0,5.40,5.0,0,5,3,3,3,7,0,24,21,1,0,0,1,0,0,0,0,0,0,0,99,3,5,0,0,0,1,0,2021
39,Jason Starrels,Sr,P,3,0,3,0,6.75,2.2,0,7,3,2,1,0,0,16,14,0,1,0,1,1,0,0,0,0,1,0,46,3,4,0,1,0,0,0,2021
28,Tyler Stromsborg,Fr,P,3,0,3,0,0.00,3.0,0,5,0,0,0,2,0,13,13,2,0,0,0,0,0,0,0,0,0,0,41,4,2,0,0,0,0,0,2021
26,Patrick Hubbs,Jr,P,2,0,2,0,13.50,1.1,0,3,2,2,0,1,0,7,7,1,0,0,2,0,0,0,0,0,0,0,30,0,2,1,0,0,0,0,2021
30,Trey Mcdaniel,Jr,P,30,0,30,0,3.07,44.0,0,43,22,15,20,51,0,203,171,10,0,0,4,3,6,3,23,13,4,2,634,33,45,6,4,9,9,0,2021
23,Bubba Hall,So,P,21,0,21,0,5.40,35.0,0,33,25,21,10,39,0,149,136,8,0,1,6,2,2,0,22,8,0,1,559,30,33,1,2,2,8,0,2021
27,Noah Farmer,Jr,P,20,8,20,8,2.98,66.1,1,68,29,22,26,43,1,284,250,14,1,0,3,3,5,1,13,7,1,2,931,84,53,6,4,1,7,0,2021
25,Tanner Lewis,So,P,17,3,17,3,5.62,48.0,0,47,31,30,24,51,0,211,175,5,1,1,12,4,6,2,12,2,5,1,716,38,46,4,2,0,10,0,2021
11,Ben Chapman,So,P,17,17,15,15,3.97,81.2,1,87,40,36,18,78,0,352,320,15,1,0,7,3,5,0,0,0,3,6,1112,73,86,7,5,0,15,0,2021
16,Matthew Steidl,So,P,17,0,17,0,7.48,27.2,0,35,27,23,13,23,0,135,111,6,1,0,4,0,5,0,30,12,3,3,412,30,26,2,0,1,3,0,2021
28,Dylan Givens,Sr,P,17,1,17,1,3.33,24.1,0,24,10,9,5,16,0,102,93,9,0,0,2,4,2,0,10,3,2,0,282,26,28,0,0,1,5,0,2021
12,Brad Harrison,Sr,UT,15,15,15,15,3.54,81.1,2,77,34,32,27,98,1,347,313,11,1,0,10,7,4,0,0,0,3,0,1255,73,66,9,0,0,24,1,2021
21,Mike Hansell,So,P,15,14,15,14,5.21,48.1,0,62,35,28,23,37,0,238,200,7,1,1,2,2,7,0,0,0,2,5,549,56,47,2,2,0,9,0,2021
33,Kyle Back,Jr,P,15,0,15,0,3.06,17.2,0,12,8,6,11,13,0,77,62,4,0,0,0,0,3,0,6,0,1,0,270,21,17,1,0,0,3,0,2021
35,Adam Bunnell,Sr,P,11,0,10,0,16.71,7.0,0,18,15,13,5,9,0,44,38,5,1,0,1,4,0,0,9,5,0,1,122,8,3,0,0,0,4,0,2021
32,Gage O'Brien,Sr,P,11,1,11,1,6.23,13.0,0,11,12,9,16,18,0,70,49,1,0,0,1,6,2,0,2,1,1,2,220,13,8,1,1,0,5,0,2021
24,Mitchell Jackson,Fr,P,9,0,9,0,6.43,7.0,0,9,7,5,5,7,0,37,28,0,0,0,1,3,4,0,6,2,0,0,97,7,4,0,0,0,3,0,2021
26,Braden Babcock,So,P,5,3,5,3,6.75,9.1,0,16,7,7,4,5,0,50,44,3,0,0,0,2,2,0,0,0,0,0,76,8,13,1,0,0,4,0,2021
31,Kyle Dixon,Fr,P,4,0,4,0,22.50,2.0,0,1,5,5,8,6,0,19,7,0,0,0,0,1,4,0,1,1,0,0,80,0,0,0,0,0,4,0,2021
15,Bennett Shoptaw,Fr,P,2,0,2,0,16.20,1.2,0,5,3,3,2,0,0,12,9,1,0,0,0,2,0,0,2,2,0,1,45,2,3,0,0,0,0,0,2021
1,Tyler Bastunas,So,P,32,9,17,1,7.81,27.2,0,40,26,24,15,22,0,138,112,5,0,0,6,0,5,1,3,0,4,2,374,21,34,1,1,2,5,1,2021
32,Rob Parks,Sr,P,26,0,26,0,4.30,37.2,0,43,19,18,15,29,0,167,146,9,2,1,1,5,2,0,12,6,1,3,524,32,46,0,2,3,6,0,2021
26,Braydon Bone,Sr,P,22,0,22,0,4.32,25.0,0,16,13,12,19,32,0,112,89,2,0,0,2,9,2,0,4,1,0,2,413,21,21,3,2,4,8,0,2021
55,Alec Kubik,So,P,18,1,18,1,8.23,27.1,0,32,28,25,25,28,0,139,108,10,0,0,1,2,2,0,8,3,2,1,414,26,25,0,1,0,12,0,2021
44,Noah Matheny,Fr,P,15,10,15,10,5.23,72.1,0,90,51,42,24,57,0,336,298,12,1,2,14,6,4,0,0,0,4,6,948,70,83,5,4,0,14,0,2021
35,Brant Glidewell,Sr,P,14,9,14,9,4.45,56.2,0,55,30,28,12,44,0,237,215,10,1,0,6,3,7,1,0,0,1,2,863,46,72,6,1,0,9,0,2021
33,Kaid Karnes,Sr,P,13,6,13,6,7.57,52.1,0,68,51,44,20,45,0,243,213,15,2,0,6,7,4,0,1,0,1,5,770,45,57,1,4,0,11,1,2021
24,Ryan Swanson,Sr,P,12,0,12,0,6.35,11.1,0,14,8,8,10,10,0,57,46,5,0,0,0,2,1,0,8,4,0,0,169,13,8,1,0,0,3,1,2021
3,Brian Chandler,Sr,P,11,3,11,3,8.10,20.0,0,26,20,18,13,17,0,101,79,6,1,0,3,5,5,1,2,1,1,3,276,17,21,0,2,0,2,0,2021
29,David Llorens,Jr,P,10,7,10,7,7.75,36.0,0,38,35,31,40,41,0,192,143,9,2,0,4,8,5,0,0,0,1,3,614,21,44,2,4,0,11,1,2021
13,Quinn Waterhouse,Jr,P,10,0,10,0,7.71,11.2,0,7,10,10,19,12,0,61,42,1,0,1,1,3,0,0,1,0,0,0,178,10,12,1,3,0,3,0,2021
20,Jake Bockenstedt,So,P,9,9,9,9,7.41,37.2,0,40,31,31,18,41,0,173,151,11,0,0,11,4,2,0,0,0,1,1,616,31,39,3,2,0,15,0,2021
30,Ryan Brink,Sr,P,6,0,6,0,16.62,4.1,0,9,10,8,6,3,0,29,21,0,0,0,1,1,2,0,3,1,0,0,78,5,4,0,0,0,1,0,2021
23,Griffin Bruder,Fr,P,4,3,4,3,5.40,10.0,0,7,6,6,16,5,0,50,33,3,0,1,0,1,0,0,1,0,0,1,209,10,12,0,0,0,2,0,2021
10,Dustin Dickerson,Fr,INF,61,61,1,0,40.50,0.2,0,4,3,3,1,1,0,7,5,0,0,0,0,0,0,0,1,1,0,1,27,0,1,0,1,0,0,0,2021
30,Ryan Och,So,P,21,0,21,0,1.27,35.1,0,26,7,5,12,59,0,143,124,5,0,1,2,1,3,2,20,6,2,2,550,20,23,8,0,2,15,1,2021
28,Tanner Hall,Fr,P,18,1,18,1,5.02,28.2,0,24,18,16,6,32,0,119,107,5,0,0,0,7,4,0,14,11,2,0,403,37,13,1,1,1,7,0,2021
32,Garrett Ramsey,So,P,17,0,17,0,4.50,14.0,0,12,8,7,13,20,0,68,51,2,0,1,0,3,3,0,15,10,0,1,235,12,6,0,1,9,6,0,2021
2,Hunter Stanley,Sr,P,16,15,16,15,2.56,102.0,1,74,34,29,19,127,0,398,373,14,1,1,16,2,2,1,0,0,0,4,1355,46,123,6,4,0,31,1,2021
24,Ben Ethridge,Fr,P,16,14,16,14,3.25,74.2,2,65,27,27,13,82,2,302,283,15,1,0,10,0,6,0,1,0,0,0,975,46,88,6,2,0,19,0,2021
11,Aubrey Gillentine,So,P,15,0,15,0,5.50,18.0,0,16,13,11,3,11,0,76,70,4,1,0,3,1,2,0,8,2,1,0,238,26,15,1,1,1,5,0,2021
15,Walker Powell,Sr,P,15,14,15,14,2.31,89.2,5,76,28,23,18,86,1,363,339,17,1,0,6,0,4,2,0,0,1,1,1083,95,79,10,2,0,18,1,2021
4,Drew Boyd,So,P,13,13,13,13,4.21,57.2,0,60,32,27,8,56,0,246,227,7,4,1,5,3,5,0,0,0,3,3,902,37,75,4,2,0,19,0,2021
19,Tyler Stuart,Fr,P,13,0,13,0,7.16,16.1,0,16,14,13,7,9,0,74,64,5,0,0,1,4,1,1,9,6,0,2,257,24,16,0,2,0,2,0,2021
13,Matt Adams,So,P,12,0,12,0,5.06,10.2,0,12,6,6,5,14,0,50,44,1,0,0,2,2,1,0,1,1,0,0,155,9,8,0,1,0,2,0,2021
35,Justin Storm,Fr,P,12,0,12,0,4.66,9.2,0,8,5,5,5,6,0,40,35,0,0,0,2,1,0,0,13,5,0,0,143,11,10,0,0,0,3,0,2021
29,Chandler Best,So,P,12,1,12,1,5.50,18.0,0,22,12,11,6,22,0,79,71,5,1,0,5,0,0,0,8,4,1,1,296,10,19,2,1,0,6,0,2021
8,Blake Wehunt,Fr,P,11,2,11,2,15.12,8.1,0,14,17,14,3,10,0,46,41,2,0,0,1,0,2,0,6,3,0,0,141,9,6,1,2,0,5,0,2021
42,Hurston Waldrep,Fr,P,11,0,11,0,3.31,16.1,0,13,8,6,8,16,0,68,60,1,0,0,1,2,0,0,4,0,0,0,234,14,17,1,0,3,2,0,2021
33,Cody Carroll,Sr,P,8,0,8,0,6.00,6.0,0,7,6,4,2,3,0,31,25,1,1,0,2,1,3,0,1,1,1,0,103,11,3,0,0,0,1,0,2021
18,Tyler Lantz,Jr,P,4,0,4,0,3.86,2.1,0,5,4,1,3,1,0,16,13,0,0,0,0,1,0,0,4,3,0,0,30,2,4,0,0,0,0,0,2021
5,Gabe Shepard,So,P,3,1,3,1,81.00,0.2,0,4,6,6,6,2,0,12,6,0,0,0,1,1,0,0,0,0,0,0,61,0,0,0,1,0,0,0,2021
9,Isaiah Rhodes,Fr,P,2,0,2,0,0.00,1.0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2021
13,Christopher Campos,So,SS,37,30,12,0,0.63,14.1,0,7,1,1,7,16,0,57,49,1,0,0,0,0,1,0,4,0,0,0,178,7,19,0,0,5,5,0,2021
33,Chris Santiago,So,INF,37,27,6,0,11.81,5.1,0,8,7,7,2,7,0,26,24,2,0,0,1,0,0,0,2,2,0,0,95,4,5,0,1,0,1,0,2021
36,Liam Steigerwald,Sr,P,20,0,20,0,1.42,31.2,0,27,8,5,9,26,0,126,112,3,0,0,0,0,1,2,20,3,3,1,421,35,26,2,0,1,12,0,2021
45,Michael Hobbs,Sr,P,19,0,19,0,0.72,25.0,0,15,3,2,10,28,0,101,87,4,1,0,0,4,2,0,14,3,1,1,292,24,21,0,1,6,11,1,2021
37,Jackson Hulett,Sr,P,17,0,17,0,3.44,18.1,0,13,7,7,8,17,0,76,62,4,0,0,1,3,3,0,19,5,2,1,254,18,16,1,0,2,5,0,2021
24,Carlos Lomeli,Sr,P,16,11,16,11,4.21,72.2,1,75,37,34,20,66,0,321,280,16,1,0,5,5,13,2,7,3,4,4,960,77,67,5,6,0,21,0,2021
42,Ryan Taurek,So,P,16,9,16,9,4.55,61.1,0,58,32,31,21,53,0,269,227,9,0,0,8,10,13,0,5,2,6,2,873,60,59,3,3,0,12,3,2021
26,Ryan Sanders,So,P,15,0,15,0,7.34,30.2,0,44,31,25,14,41,0,154,132,9,1,0,1,4,4,0,6,1,2,2,371,22,27,2,3,0,11,0,2021
43,Ky Bush,Jr,P,14,14,14,14,2.99,78.1,0,69,31,26,19,112,0,323,293,17,1,0,3,6,4,0,0,0,3,3,954,47,64,7,5,0,27,0,2021
27,Sam Bower,So,P,14,14,14,14,3.43,81.1,0,63,37,31,13,59,0,323,302,11,1,0,6,2,3,0,0,0,3,2,1096,100,75,4,5,0,16,2,2021
17,Preston Howey,Fr,P,12,0,12,0,10.34,15.2,0,19,18,18,5,17,0,76,64,3,0,0,2,2,5,0,4,0,2,0,178,14,15,1,1,1,5,0,2021
35,Jack Snook,Fr,P,10,0,10,0,7.36,7.1,0,10,6,6,6,8,0,40,33,3,0,0,1,0,1,0,11,5,0,0,144,6,7,0,0,0,2,0,2021
18,Dalton Ponce,Jr,P,5,3,5,3,4.50,10.0,0,5,5,5,13,10,0,53,35,1,0,0,0,1,2,0,1,1,1,2,201,11,10,0,0,0,2,0,2021
32,Casey Candiotti,Sr,P,2,0,2,0,9.00,1.0,0,0,1,1,2,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,23,2,0,0,1,0,0,0,2021
38,Diego Moran,Fr,P,2,0,2,0,27.00,0.2,0,1,2,2,6,1,0,10,3,0,0,0,0,1,1,0,3,2,0,0,42,0,1,0,0,0,0,0,2021
33,Kyle Caringi,So,P,13,0,13,0,4.08,28.2,0,38,19,13,15,14,0,142,118,6,0,1,2,5,4,0,13,6,1,4,456,32,33,0,0,1,5,0,2021
29,Donovan Moffat,Sr,P,13,9,12,9,5.19,59.0,5,78,39,34,15,40,1,262,238,12,4,0,7,2,5,0,6,2,1,3,748,54,69,3,5,2,5,1,2021
27,Luke Lashutka,Fr,P,10,1,10,1,12.46,13.0,0,23,19,18,7,13,0,74,61,6,1,0,0,2,3,0,7,1,1,2,272,6,20,0,1,0,3,0,2021
1,Elijah Baez,Sr,P,10,9,9,9,4.91,47.2,3,43,32,26,27,29,0,215,174,5,4,1,4,5,5,1,0,0,4,5,688,44,57,1,8,0,9,0,2021
11,Murphy O'Brien,Sr,P,9,0,9,0,10.95,12.1,0,25,17,15,10,7,0,72,58,2,3,0,0,1,2,1,5,4,0,2,257,12,14,0,0,0,2,0,2021
14,Tripp Breen,So,P,8,0,8,0,8.10,13.1,0,14,14,12,13,12,0,71,53,1,1,0,0,6,3,0,5,3,1,1,219,16,11,1,2,0,4,0,2021
21,Liam Devine,Jr,P,7,6,7,6,7.41,34.0,0,44,37,28,26,27,0,178,143,7,0,0,3,3,5,0,1,1,4,0,660,35,35,2,3,0,8,0,2021
25,Andrew White,Sr,P,7,6,7,6,8.89,27.1,0,38,35,27,19,22,0,145,119,9,0,2,3,5,4,0,2,2,2,1,517,27,30,0,4,0,4,0,2021
18,Cody Shimp,Jr,P,5,0,5,0,13.50,6.2,0,11,10,10,4,3,0,35,28,1,1,0,1,2,1,1,0,0,0,2,110,7,9,0,1,0,0,0,2021
5,Adam Shaffer,So,P,1,0,1,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2021
19,Bryan Bizzaro,Jr,P,1,0,1,0,5.40,1.2,0,2,1,1,3,2,0,10,7,1,0,0,0,0,0,0,1,1,0,0,38,1,2,0,0,0,0,0,2021
9,Vincent Bianchi,So,INF,30,25,2,0,11.57,2.1,0,5,3,3,3,2,0,16,11,3,0,0,0,0,1,0,1,1,1,0,0,4,1,0,1,0,0,0,2021
33,Ethan Routzahn,Sr,P,16,0,16,0,1.19,22.2,0,11,7,3,10,30,0,89,77,2,0,0,0,2,1,0,12,8,0,1,174,26,9,2,1,6,6,0,2021
11,Jose Rodriguez,Jr,P,15,0,15,0,5.32,23.2,0,22,17,14,18,27,0,115,88,3,1,0,2,7,6,0,7,5,2,1,218,18,23,2,2,1,10,0,2021
28,Geoff Mosseau,Jr,P,12,0,12,0,9.82,14.2,0,20,24,16,24,14,0,91,63,3,0,0,2,4,3,0,15,7,1,0,183,12,16,2,1,0,3,0,2021
17,Tim Cunningham,So,P,12,0,12,0,7.53,14.1,0,20,13,12,4,15,0,70,60,6,0,0,0,0,5,1,9,2,1,0,159,15,10,1,2,0,1,0,2021
46,Tyler Roche,Fr,p,12,7,12,7,3.44,36.2,0,31,18,14,26,35,0,165,131,4,1,0,3,7,6,0,3,0,1,1,348,37,30,1,2,0,7,0,2021
14,Nick Mondak,Sr,P,11,11,11,11,1.92,65.2,0,63,19,14,18,74,0,279,254,11,0,0,2,5,2,0,0,0,4,1,497,48,68,4,3,0,15,1,2021
45,Nick Guzzi,Fr,p,10,0,10,0,4.20,15.0,0,13,13,7,17,14,0,74,54,3,0,0,2,6,1,0,12,5,1,1,191,14,14,0,1,0,0,0,2021
8,Josh Lajoie,So,P,10,0,10,0,9.95,12.2,0,7,14,14,24,17,0,72,44,0,1,0,3,5,2,0,9,7,1,0,247,9,11,0,0,0,10,0,2021
29,Brandyn Cruz,So,P,10,0,10,0,9.00,6.0,0,3,9,6,14,3,0,37,20,1,0,0,0,8,3,0,11,6,0,0,84,11,3,1,0,0,0,0,2021
12,Ian Murphy,Jr,P,10,9,10,9,3.15,40.0,0,28,21,14,28,45,0,178,142,3,0,0,4,0,2,0,0,0,6,0,288,32,37,2,3,0,14,0,2021
22,Matt Semon,Jr,P,9,3,9,3,6.18,27.2,0,21,25,19,17,25,0,128,104,5,0,0,3,5,3,1,3,1,2,2,222,25,32,1,1,0,6,0,2021
29,Ben Adams,Fr,p,9,0,9,0,10.64,11.0,0,14,15,13,10,7,0,60,43,3,0,1,0,2,2,0,5,3,3,2,101,12,13,0,1,0,0,0,2021
24,Brian Hendry,Jr,P,8,8,8,8,5.00,36.0,0,41,27,20,19,32,0,170,142,9,1,1,0,0,2,0,0,0,6,1,308,35,37,2,3,0,9,1,2021
13,Sonny Fauci,So,P,4,2,4,2,7.00,9.0,0,8,8,7,9,11,0,47,31,2,0,0,0,3,6,0,0,0,0,1,90,7,6,1,0,0,3,0,2021
17,Luke Zimmerman,Jr,UT,35,24,12,6,5.83,41.2,0,52,35,27,18,28,0,198,169,9,2,0,2,2,4,0,0,0,5,2,515,37,54,3,3,1,8,1,2021
27,Brett Callahan,Fr,P,35,32,1,0,18.00,1.0,0,1,2,2,1,0,0,6,4,0,0,0,0,2,1,0,0,0,0,0,28,1,2,0,0,0,0,0,2021
35,Brandon Drapeau,So,P,28,24,2,0,0.00,1.2,0,1,0,0,1,1,0,7,5,0,0,0,0,0,0,0,3,1,0,1,22,3,1,0,0,0,0,0,2021
34,Noah Weber,Sr,P,13,4,13,4,4.10,26.1,0,31,14,12,11,22,0,118,103,6,1,0,1,5,0,1,9,2,2,2,330,33,20,2,1,3,9,0,2021
18,Alec Rodriguez,So,INF,13,1,9,0,9.00,11.0,0,16,11,11,5,9,0,58,48,6,0,0,0,5,3,0,6,3,1,1,128,7,17,1,2,2,2,0,2021
14,Ian Mccole,Sr,P,12,10,12,10,4.55,61.1,2,63,41,31,12,58,0,261,241,14,1,0,4,2,6,0,0,0,0,1,618,71,45,2,4,1,26,0,2021
12,Ryan Devine,Sr,P,11,8,11,8,8.35,32.1,0,51,35,30,11,20,0,168,142,10,0,0,4,3,10,0,4,2,2,3,271,34,36,2,3,0,7,1,2021
29,Lucas Rollins,Sr,P,11,6,11,6,6.21,37.2,1,42,30,26,13,25,0,169,147,6,1,1,4,6,4,0,4,3,2,3,523,42,41,2,3,0,4,0,2021
24,Mike Falco,Jr,P,10,0,10,0,4.58,17.2,0,16,10,9,13,16,0,83,67,4,1,0,1,4,3,0,7,2,0,0,187,18,16,2,1,0,4,0,2021
6,Luke Smith,Jr,UT,9,2,9,2,1.31,20.2,0,23,10,3,8,19,0,95,85,3,1,0,0,1,1,1,3,1,1,0,299,21,20,2,2,0,5,0,2021
20,Matt Kennedy,Sr,P,9,1,9,1,3.10,20.1,0,18,10,7,11,19,0,90,73,2,1,0,1,1,4,1,4,0,1,1,148,18,19,2,0,0,6,0,2021
